budget,id,original_language,popularity,release_date,revenue,runtime,title,vote_average,vote_count,genres_list,production_countries_list,cast_names,director,roi,release_year,release_decade,runtime_category,rating_category
18000000.0,11644,en,13.628601,1981-07-24,12000000.0,108.0,Blow Out,7.3,236,"['Drama', 'Mystery', 'Thriller']",['United States of America'],"['John Travolta', 'Nancy Allen', 'John Lithgow', 'Dennis Franz', 'Peter Boyden', 'Curt May', 'John Aquino', 'John McMartin', 'Deborah Everton', 'J. Patrick McNamara', 'Missy Cleveland', 'Roger Wilson', 'Lori-Nan Engler', 'Barbara Sigel', 'David DeFelice', 'Roberto Lombardi', 'Missy Crutchfield']",Brian De Palma,0.6666666666666666,1981,1980,Media (1-2h),Alto
18000000.0,146227,en,16.520516,2013-08-29,10501938.0,90.0,Getaway,4.9,246,"['Action', 'Crime']","['Bulgaria', 'United States of America']","['Ethan Hawke', 'Selena Gomez', 'Jon Voight', 'Paul Freeman', 'Bruce Payne', 'Rebecca Budig', 'Dimo Alexiev', 'Velislav Pavlov', 'Dejan Angelov', 'Peewee Piemonte', 'Ivaylo Geraskov', 'Esteban Cueto']",Courtney Solomon,0.583441,2013,2010,Media (1-2h),Medio
18000000.0,68924,en,14.916264,1997-09-27,8038061.0,112.0,The Ice Storm,6.9,176,['Drama'],"['France', 'United States of America']","['Kevin Kline', 'Joan Allen', 'Sigourney Weaver', 'Henry Czerny', 'Tobey Maguire', 'Christina Ricci', 'Elijah Wood', 'Adam Hann-Byrd', 'David Krumholtz', 'Jamey Sheridan', 'Kate Burton', 'William Cain', 'Michael Cumpsty', 'Maia Danziger', 'Katie Holmes', 'Colleen Camp']",Ang Lee,0.44655894444444444,1997,1990,Media (1-2h),Alto
18000000.0,253235,en,9.633711,2014-07-20,25312387.0,94.0,And So It Goes,5.7,164,"['Comedy', 'Drama', 'Romance']",['United States of America'],"['Michael Douglas', 'Diane Keaton', 'Sterling Jerins', 'Paloma Guzmán', 'Frances Sternhagen', 'Frankie Valli', 'Andy Karl', 'Mina Mirkhah', 'Alvin Crawford', 'Meryl Williams', 'David Aaron Baker', 'Theo Stockman', 'Sawyer Tanner Simpkins', 'Rob Reiner', 'Annie Parisse', 'Austin Lysy', 'Michael Terra', 'Maxwell Simkins', 'Kerry Flanagan', 'Yaya DaCosta', 'Scott Shepherd', 'Luke Robertson', 'Maurice Jones', 'Amirah Vann', 'Albert Jones', 'Luis Augusto Figueroa', 'Johnny Tran', 'Mary Rasmussen', 'Dave Leitch', 'Barbara Vincent', 'Markley Rizzi', 'Rosemary Howard', 'Judy Wong']",Rob Reiner,1.4062437222222222,2014,2010,Media (1-2h),Medio
,22102,en,3.455018,1989-03-22,,105.0,Troop Beverly Hills,5.6,56,"['Adventure', 'Comedy', 'Family']",['United States of America'],"['Shelley Long', 'Craig T. Nelson', 'Betty Thomas', 'Mary Gross', 'Carla Gugino', 'Kellie Martin', 'Jenny Lewis', 'Karen Kopins', 'Ami Foster', 'Ramon Sison', 'Emily Schulman', 'Kareem Abdul-Jabbar']",Jeff Kanew,,1989,1980,Media (1-2h),Medio
,18701,en,1.946634,2004-09-03,,104.0,Being Julia,6.4,23,"['Comedy', 'Drama', 'Romance']",[],"['Michael Gambon', 'Annette Bening', 'Leigh Lawson', 'Shaun Evans', 'Jeremy Irons', 'Juliet Stevenson', 'Miriam Margolyes', 'Max Irons', 'Michael Culkin', 'Bruce Greenwood', 'Tom Sturridge', 'Sheila McCarthy', 'Lucy Punch', 'Teresa Churcher', 'Rosemary Harris', 'Rita Tushingham', 'Maury Chaykin', 'Marsha Fitzalan']",István Szabó,,2004,2000,Media (1-2h),Alto
17000000.0,10068,en,12.313143,1986-02-14,6735922.0,117.0,Nine 1/2 Weeks,5.8,177,"['Drama', 'Romance']",['United States of America'],"['Mickey Rourke', 'Kim Basinger', 'Margaret Whitton', 'David Margulies', 'Christine Baranski', 'Karen Young', 'Dwight Weist', 'Roderick Cook', 'Victor Truro', 'Justine Johnston']",Adrian Lyne,0.39623070588235293,1986,1980,Media (1-2h),Medio
18000000.0,848,en,3.258422,1981-06-26,14110013.0,108.0,Dragonslayer,6.5,67,['Fantasy'],['United Kingdom'],"['Peter MacNicol', 'Caitlin Clarke', 'Ralph Richardson', 'John Hallam', 'Peter Eyre', 'Albert Salmi', 'Sydney Bromley', 'Chloe Salaman', 'Emrys James', 'Roger Kemp', 'Ian McDiarmid', 'Ken Shorter', 'Yolande Palfrey', 'Douglas Cooper', 'Jason White']",Matthew Robbins,0.7838896111111111,1981,1980,Media (1-2h),Alto
,36811,en,3.659292,2009-09-04,,112.0,The Last Station,6.7,55,"['Drama', 'Romance']","['United Kingdom', 'Germany', 'Russia']","['James McAvoy', 'Christopher Plummer', 'Helen Mirren', 'Paul Giamatti', 'Anne-Marie Duff', 'Kerry Condon', 'Patrick Kennedy', 'David Masterson', 'Tomas Spencer', 'John Sessions']",Michael Hoffman,,2009,2000,Media (1-2h),Alto
18000000.0,522,en,24.548633,1994-09-27,5887457.0,127.0,Ed Wood,7.3,630,"['Comedy', 'Drama', 'History']",['United States of America'],"['Johnny Depp', 'Martin Landau', 'Sarah Jessica Parker', 'Patricia Arquette', 'Jeffrey Jones', 'G. D. Spradlin', ""Vincent D'Onofrio"", 'Bill Murray', 'Mike Starr', 'Max Casella', 'Brent Hinkley', 'William James Myers', 'Juliet Landau', 'Clive Rosengren', 'Norman Alden', 'Leonard Termo', 'Ned Bellamy', 'Danny Dayton', 'Ross Manarchy', 'Bill Cusack', 'Lisa Marie', 'Stanley DeSantis', 'Biff Yeager', 'Joseph R. Gannascoli', 'Carmen Filpi', 'Lisa Malkiewicz', 'Melora Walters', 'Conrad Brooks', 'Don Amendolia', 'Reid Cruickshanks', 'Lionel Decker', 'Edmund L. Shaff', 'Gene LeBell', 'Bobby Slayton', 'Gretchen Becker', 'John Rice', 'Catherine Butterfield', 'Mary Portser', 'King Cotton', 'Don Hood', 'Matthew Barry', 'Ralph Monaco', 'Anthony Russell', 'Gregory Walcott', 'Charles C. Stevenson Jr.', 'Rance Howard', 'Vasek Simek', 'Vinny Argiro', 'Korla Pandit', 'Patti Tippo', 'Ray Baker', 'Louis Lombardi', 'Jesse Hernandez', 'Jim Boyce', 'Ben Ryan Ganger', 'Charlie Holliday', 'Tommy Bertelsen', 'Adam Drescher', 'Ric Mancini', ""George Steele 'The animal'"", 'Daniel Riordan', 'Mickey Cottrell', 'Lena Banks', 'Maurice LaMarche', 'Ada Tai', 'Arlene Tai', 'Rayder Woods', 'Ralph Moratz']",Tim Burton,0.32708094444444447,1994,1990,Larga (2-3h),Alto
18000000.0,130150,en,17.683563,2013-12-27,20275812.0,111.0,Labor Day,6.7,299,['Drama'],['United States of America'],"['Josh Brolin', 'Kate Winslet', 'Gattlin Griffith', 'Tobey Maguire', 'Tom Lipinski', 'Maika Monroe', 'Clark Gregg', 'James Van Der Beek', 'J.K. Simmons', 'Brooke Smith', 'Brighid Fleming', 'Alexie Gilmore', 'Lucas Hedges', 'Micah Fowler', 'Dylan Minnette', 'Greg Nutcher', 'Elena Kampouris', 'Alex East', 'Matthew Rauch']",Jason Reitman,1.126434,2013,2010,Media (1-2h),Alto
18000000.0,12246,ru,10.1449,2007-09-20,26527510.0,120.0,Mongol: The Rise of Genghis Khan,6.5,158,['History'],"['Russia', 'Germany', 'Kazakhstan']","['Tadanobu Asano', 'Sun Honglei', 'Khulan Chuluun', 'Aliya', 'Ba Sen', 'Amadu Mamadakov', 'He Qi', 'Ben Hon Sun', 'Ji Ri Mu Tu', 'You Er', 'Huntun Batu', 'Deng Ba Te Er', 'Bao Di', 'Su Ya La Su Rong', 'Sai Xing Ga', 'Tegen Ao', 'Zhang Jiong', 'Odnyam Odsuren', 'Bayertsetseg Erdenebat', 'Amarbold Tuvshinbayar', 'Ba Ti', 'Li Jia Qi', 'Bu Ren', 'Ba Yin Qi Qi Ge', 'Ba De Rong Gui', 'Ba Te', 'Tunga']",Sergei Bodrov,1.4737505555555555,2007,2000,Media (1-2h),Alto
18000000.0,13809,en,31.887978,2008-09-04,25739015.0,114.0,RockNRolla,6.9,836,"['Action', 'Crime', 'Thriller']",['United Kingdom'],"['Mark Strong', 'Tom Wilkinson', 'Toby Kebbell', 'Gerard Butler', 'Tom Hardy', 'Idris Elba', 'Karel Roden', 'Thandie Newton', 'Matt King', 'Gemma Arterton', 'Jeremy Piven', 'Jimi Mistry', 'Jamie Campbell Bower', 'Nonso Anozie', 'Charlotte Armer', 'Ludacris', 'Geoff Bell']",Guy Ritchie,1.4299452777777777,2008,2000,Media (1-2h),Alto
,27380,en,1.110179,1982-06-25,,99.0,Megaforce,3.5,15,"['Adventure', 'Action', 'Science Fiction']","['Hong Kong', 'United States of America']","['Barry Bostwick', 'Michael Beck', 'Persis Khambatta', 'Henry Silva', 'George Furth', 'Edward Mulhare', 'Mike Kulcsar', 'Ralph Wilcox', 'Evan C. Kim', 'Anthony Pena', 'J. Víctor López', 'Michael Carven', 'Bobby Bass']",Hal Needham,,1982,1980,Media (1-2h),Bajo
,10549,en,9.814785,1996-12-25,,242.0,Hamlet,7.3,117,['Drama'],"['United Kingdom', 'United States of America']","['Kenneth Branagh', 'Derek Jacobi', 'Julie Christie', 'Richard Briers', 'Kate Winslet', 'Nicholas Farrell', 'Michael Maloney', 'Rufus Sewell', 'Robin Williams', 'Gérard Depardieu', 'Timothy Spall', 'Reece Dinsdale', 'Jack Lemmon', 'Ian McElhinney', 'Ray Fearon', 'Brian Blessed', 'Billy Crystal', 'Simon Russell Beale', 'Don Warrington', 'Ravil Isyanov', 'Charlton Heston', 'Rosemary Harris', 'Richard Attenborough', 'John Gielgud', 'Judi Dench', 'John Mills', 'Ken Dodd', 'Andrew Schofield', 'Perdita Weeks']",Kenneth Branagh,,1996,1990,Muy Larga (>3h),Alto
25000000.0,33870,en,1.876811,2009-10-01,20719451.0,117.0,Mao's Last Dancer,6.8,28,"['Drama', 'Romance']",['Australia'],"['Chi Cao', 'Chengwu Guo', 'Wen Bin Huang', 'Joan Chen', 'Bruce Greenwood', 'Amanda Schull', 'Kyle MacLachlan', 'Jack Thompson', 'Camilla Vergotis', 'Madeleine Eastoe', 'Steven Heathcote', 'Aden Young', 'Shuangbao Wang']",Bruce Beresford,0.82877804,2009,2000,Media (1-2h),Alto
18000000.0,245703,en,32.717853,2016-02-18,6212282.0,112.0,Midnight Special,6.2,694,"['Adventure', 'Drama', 'Science Fiction']",['United States of America'],"['Michael Shannon', 'Jaeden Lieberher', 'Joel Edgerton', 'Kirsten Dunst', 'Adam Driver', 'David Jensen', 'Sam Shepard', 'Scott Haze', 'Dana Gourrier', 'Paul Sparks', 'Kerry Cahill', 'Bill Camp', 'Billy Slaughter', 'Lucy Faust', 'Sean Bridgers', 'Allison King', 'Sharon Landry', 'Sharon Garrison', 'James Moses Black', 'Yvonne Landry', 'Maureen Brennan', 'Ann Mahoney', 'Garrett Hines', 'Wayne Pére', 'Dane Rhodes', 'Lee Zurik', 'Nicondra Norwood', 'Sam Malone', 'Sean Kaplan', 'James DuMont', 'Nancy Grace', 'Lynn Berry', 'Alexander Eldimiati', ""D'Arcy Allen"", 'John L. Armijo', 'Michelle Benet']",Jeff Nichols,0.3451267777777778,2016,2010,Media (1-2h),Alto
,10739,en,8.945081,2003-08-27,,108.0,Anything Else,6.2,149,"['Comedy', 'Romance']","['United Kingdom', 'Netherlands', 'France']","['Woody Allen', 'Jason Biggs', 'Christina Ricci', 'Stockard Channing', 'Danny DeVito', 'Jimmy Fallon', 'Anthony Arkin', 'David Conrad', 'Adrian Grenier', 'William Hill', 'Erica Leerhsen', 'Fisher Stevens', 'Joseph Lyle Taylor', 'KaDee Strickland', 'Diana Krall', 'Maurice Sonnenberg', 'Kenneth Edelson', 'Wynter Kullman', 'Zach McLarty', 'Anthony J. Ribustello', 'Ray Garvey', 'James Babbin', 'Carson Grant']",Woody Allen,,2003,2000,Media (1-2h),Alto
18000000.0,127560,en,13.916583,2013-12-26,22309223.0,116.0,The Railway Man,6.7,273,"['Drama', 'History']","['Australia', 'United Kingdom']","['Jeremy Irvine', 'Colin Firth', 'Stellan Skarsgård', 'Michael MacKenzie', 'Nicole Kidman', 'Jeffrey Daunton', 'Tanroh Ishida', 'Tom Stokes', 'Bryan Probets', 'Tom Hobbs', 'Sam Reid', 'Akos Armont', 'Takato Kitamoto', 'Keith Fleming', 'Ben Aldridge', 'Yutaka Izumihara', 'Louis Toshio Okada', 'Micheal Doonan', 'Shoota Tanahshi', 'Peter Tuinstra', 'Shogo Tanikawa', 'Ben Warren', 'Yasuhiko Miyauchi', 'Keiichi Enomoto', 'Masa Yamaguchi', 'Hiroyuki Sanada', 'Ewen Leslie', 'Shinji Ikefuji', 'Jack McTaggart', 'Sarah McVicar', 'Therese Bradley', 'Byron J. Brochmann', 'Marta Dusseldorp', 'Charlie Ruedpokanon']",Jonathan Teplitzky,1.2394012777777779,2013,2010,Media (1-2h),Alto
15238800.0,37903,de,17.94739,2009-05-21,,144.0,The White Ribbon,7.2,255,"['Crime', 'Drama', 'Mystery']","['Austria', 'France', 'Germany', 'Italy']","['Ursina Lardi', 'Ulrich Tukur', 'Burghart Klaußner', 'Christian Friedel', 'Leonie Benesch', 'Susanne Lothar', 'Fion Mutert', 'Levin Henning', 'Maria Dragus', 'Leonard Proxauf', 'Steffi Kühnert', 'Josef Bierbichler', 'Rainer Bock', 'Roxane Duran', 'Detlev Buck', 'Birgit Minichmayr', 'Carmen-Maja Antoni', 'Michael Kranz', 'Thibault Sérié', 'Johanna Busse', 'Ernst Jacobi', 'Gabriela Maria Schmeide', 'Janina Fautz', 'Enno Trebs', 'Theo Trebs', 'Miljan Chatelain', 'Eddy Grahl', 'Branko Samarovski', 'Klaus Manchen', 'Sebastian Hülk', 'Kai-Peter Malina', 'Kristina Kneppek', 'Stephanie Amarell', 'Bianca Mey', 'Aaron Denkel', 'Mika Ahrens', 'Anne-Kathrin Gummich', 'Luzie Ahrens', 'Gary Bestla', 'Leonard Boes', 'Felix Boettcher', 'Sophie Czech', 'Paraschiva Dragus', 'Selina Ewald', 'Nora Gruler', 'Tim Guderjahn', 'Jonas Jennerjahn', 'Ole Joensson', 'Gerrit Langentepe', 'Lena Pankow', 'Sebastian Pauli', 'Franz Rewoldt', 'Kevin Schmolinski', 'Alexander Sedl', 'Nino Seide', 'Marvin Ray Spey', 'Malin Steffen', 'Lilli Trebs', 'Paul Wolf', 'Margarete Zimmermann', 'Christian Klischat', 'Michael Schenk', 'Hanus Polak Jr.', 'Sara Schivazappa', 'Marisa Growaldt', 'Vincent Krüger', 'Rüdiger Hauffe', 'Arndt Schwering-Sohnrey', 'Florian Köhler', 'Sebastian Łach', 'Marcin Tyrol', 'Sebastian Badurek', 'Krzysztof Zarzecki', 'Sebastian Pawlak', 'Lilli Fichtner', 'Amelie Litwin', 'Paula Kalinski', 'Matthias Linke', 'Vladik Otaryan', 'Peter Mörike', 'Hans-Matthias Glassmann', 'Nikita Vaganov', 'Mercedes Jadea Diaz', 'Simon Pawlowsky']",Michael Haneke,,2009,2000,Larga (2-3h),Alto
,396152,en,2.525569,2016-05-03,,90.0,Restoration,5.3,11,['Horror'],[],"[""Emily Roya O'Brien"", 'Adrian Gaeta', 'Zack Ward', 'Sarah Ann Schultz']",Zack Ward,,2016,2010,Media (1-2h),Medio
2700000.0,10017,en,10.47644,1986-11-21,3500000.0,93.0,The Wraith,5.9,108,"['Romance', 'Science Fiction', 'Horror', 'Action', 'Crime']","['United States of America', 'Canada']","['Charlie Sheen', 'Nick Cassavetes', 'Sherilyn Fenn', 'Randy Quaid', 'Matthew Barry', 'Clint Howard', 'David Sherrill', 'Jamie Bozian', ""Griffin O'Neal"", 'Chris Nash', 'Vickie Benson', 'Peder Melhuse', 'Jeffrey Sudzin', 'Michael Hungerford', 'Jeffery Feaster']",Mike Marvin,1.2962962962962963,1986,1980,Media (1-2h),Medio
18000000.0,11468,en,10.991281,2002-01-01,676698.0,103.0,Salton Sea,7.0,104,"['Drama', 'Mystery', 'Thriller']",['United States of America'],"['Val Kilmer', ""Vincent D'Onofrio"", 'Adam Goldberg', 'Luis Guzmán', 'Doug Hutchison', 'Anthony LaPaglia', 'Glenn Plummer', 'Peter Sarsgaard', 'Deborah Kara Unger', 'Chandra West', 'BD Wong', 'R. Lee Ermey', 'Shalom Harlow', 'Shirley Knight', 'Meat Loaf', 'Danny Trejo', 'Azura Skye', 'Rex Linn']",D.J. Caruso,0.037594333333333334,2002,2000,Media (1-2h),Alto
18000000.0,193613,en,7.871686,2013-09-25,7972967.0,93.0,Metallica: Through the Never,6.7,83,['Music'],['United States of America'],"['Dane DeHaan', 'Mackenzie Gray', 'James Hetfield', 'Lars Ulrich', 'Kirk Hammett', 'Toby Hargrave', 'Robert Trujillo']",Nimród Antal,0.4429426111111111,2013,2010,Media (1-2h),Alto
18000000.0,17436,en,6.333869,2008-11-05,382174.0,98.0,The Informers,4.4,60,['Drama'],"['Germany', 'United States of America']","['Billy Bob Thornton', 'Kim Basinger', 'Mickey Rourke', 'Winona Ryder', 'Jon Foster', 'Amber Heard', 'Rhys Ifans', 'Chris Isaak', 'Austin Nichols', 'Lou Taylor Pucci', 'Mel Raido', 'Brad Renfro', 'Theo Rossi', 'Suzanne Ford', 'Cameron Goodman', 'Angela Sarafyan', 'Katy Mixon', 'Jessica Stroup', 'Simone Kessell', 'Milena Arango', 'Kimberly Evan', 'Valentina Garcia', 'Anne Bergstedt Jordanova']",Gregor Jordan,0.02123188888888889,2008,2000,Media (1-2h),Medio
18000000.0,43434,en,1.138383,2010-05-19,871279.0,338.0,Carlos,6.7,50,"['Crime', 'Drama', 'Thriller', 'History']","['France', 'Germany']","['Edgar Ramírez', 'Alexander Scheer', 'Fadi Abi Samra', 'Nora von Waldstätten', 'Talal El-Jordi', 'Ahmad Kaabour', 'Christoph Bach', 'Rodney El Haddad', 'Julia Hummer', 'Antoine Balabane', 'Rami Farah', 'Aljoscha Stadelmann', 'Zeid Hamdan', 'Fadi Yanni Turk', 'Katharina Schüttler', 'Badih Abou Chakra', 'Basim Kahar', 'Alejandro Arroyo', 'Cem Sultan Ungan', 'Susanne Wuest', 'Anna Thalbach', 'Udo Samel', 'Juana Acosta']",Olivier Assayas,0.048404388888888886,2010,2010,Muy Larga (>3h),Alto
18000000.0,31166,en,8.266124,2009-05-14,,114.0,I Come with the Rain,5.6,20,"['Thriller', 'Drama']","['France', 'Hong Kong', 'Ireland', 'Spain', 'United Kingdom']","['Josh Hartnett', 'Elias Koteas', 'Takuya Kimura', 'Lee Byung-hun', 'Tran Nu Yên-Khê', 'Shawn Yue']",Tran Anh Hung,,2009,2000,Media (1-2h),Medio
,69848,en,0.910529,1999-08-02,,121.0,One Man's Hero,9.3,2,"['Western', 'Action', 'Drama', 'History']","['United States of America', 'Mexico', 'Spain']","['Tom Berenger', 'Joaquim de Almeida', 'Daniela Romo', 'Mark Moses', 'Stuart Graham', 'Gregg Fitzgerald', 'Don Wycherley', 'Wolf Muser', 'Luke Hayden', 'Ilia Volok', 'Patrick Bergin', 'James Gammon', 'Carlos Carrasco', 'Stephen Tobolowsky', 'Dermot Martin']",Lance Hool,,1999,1990,Larga (2-3h),Excelente
3500000.0,8408,en,18.025206,1985-07-19,34000000.0,96.0,Day of the Dead,6.9,270,"['Horror', 'Science Fiction']","['United States of America', 'Japan']","['Lori Cardille', 'Terry Alexander', 'Joseph Pilato', 'Jarlath Conroy', 'Anthony Dileo Jr.', 'Richard Liberty', 'Sherman Howard', 'Gary Howard Klar', 'Ralph Marrero', 'John Amplas', 'Phillip G. Kellams', 'Taso N. Stavrakis', 'Gregory Nicotero', 'Don Brockett', 'William Cameron', 'Deborah Carter', 'Winnie Flynn', 'Debra Gordon', 'Jeff Hogan', 'Barbara Holmes', 'David Kindlon', 'Bruce Kirkpatrick', ""'Wild Bill' Laczko"", 'Susan Martinelli', 'Kim Maxwell', 'Barbara Russell', 'Gene A. Saraceni', 'John D. Schwartz', 'Mark Tierno', 'Mike Trcic', 'John Vulich', 'Joe Abeln', 'Terry Adams', 'Al Anderson', 'Tom Ardolino', 'Vini Bancalari', 'Howard Berger', 'Everett Burrell', 'Gary Jones']",George A. Romero,9.714285714285714,1985,1980,Media (1-2h),Alto
18000000.0,332411,en,10.144222,2016-04-14,,92.0,I Am Wrath,4.5,179,"['Action', 'Crime', 'Drama', 'Thriller']",['United States of America'],"['John Travolta', 'Christopher Meloni', 'Rebecca De Mornay', 'Amanda Schull', 'Patrick St. Esprit', 'Sam Trammell', 'Luis Da Silva Jr.', 'Llysa Rie Lesaka', 'Doris Morgado', 'Melissa Bolona', 'Paul Sloan', 'David Hutchison']",Chuck Russell,,2016,2010,Media (1-2h),Medio
18000000.0,9389,fr,9.244181,2006-03-16,1831348.0,105.0,Renaissance,6.7,77,"['Action', 'Animation', 'Science Fiction']","['France', 'United Kingdom', 'Luxembourg']","['Daniel Craig', 'Catherine McCormack', 'Romola Garai', 'Jonathan Pryce', 'Ian Holm', 'Kevork Malikyan', 'Robert Dauney', 'Crystal Shepherd-Cross', 'Isabelle Van Waes', 'Max Hayter', 'Clémentine Baert', 'Chris Bearne', 'Julian Nest', 'Sean Pertwee', 'Marc Cassot']",Christian Volckman,0.10174155555555556,2006,2000,Media (1-2h),Alto
17900000.0,9626,en,12.752463,1985-04-09,6948633.0,89.0,Red Sonja,5.0,206,"['Adventure', 'Fantasy', 'Action']","['Netherlands', 'United States of America']","['Arnold Schwarzenegger', 'Brigitte Nielsen', 'Sandahl Bergman', 'Paul L. Smith', 'Ernie Reyes, Jr.', 'Ronald Lacey', 'Pat Roach', 'Terry Richards', 'Janet Ågren', 'Donna Osterbuhr', 'Lara Lamberti', 'Hans Meyer', 'Francesca Romana Coluzzi', 'Stefano Maria Mioni', 'Tutte Lemkow', 'Kiyoshi Yamasaki', 'Tad Horino']",Richard Fleischer,0.3881917877094972,1985,1980,Media (1-2h),Medio
14000000.0,75638,en,22.748174,2012-03-02,13551174.0,119.0,Red Lights,6.0,376,['Thriller'],"['Spain', 'United States of America']","['Sigourney Weaver', 'Robert De Niro', 'Cillian Murphy', 'Elizabeth Olsen', 'Toby Jones', 'Joely Richardson', 'Karen David', 'Craig Roberts', 'Burn Gorman', 'Gina Bramhill', 'Jan Cornet', 'Leonardo Sbaraglia', 'Garrick Hagon', 'Jeany Spark', 'Eloise Webb', 'Mitchell Mullen', 'Josette Simon', 'Jesse Bostick']",Rodrigo Cortés,0.967941,2012,2010,Media (1-2h),Medio
20000000.0,8363,en,33.436092,2007-08-17,121463226.0,113.0,Superbad,7.0,2100,['Comedy'],['United States of America'],"['Jonah Hill', 'Michael Cera', 'Christopher Mintz-Plasse', 'Bill Hader', 'Seth Rogen', 'Martha MacIsaac', 'Emma Stone', 'Aviva', 'Joe Lo Truglio', 'Kevin Corrigan', 'Clement Blake', 'Erica Vittina Phillips', 'Joe Nunez', 'Dave Franco', 'Marcella Lentz-Pope', 'Scott Gerbacia', 'Laura Seay', 'Roger Iwami', 'Clint Mabry', 'Stacy Edwards', 'Mark Rogen', 'Charlie Hartsock', 'Donna Hardy', 'Charley Rossman', 'Carla Gallo', 'Ben Best', 'Jody Hill', 'Kevin Breznahan', 'David Krumholtz', 'Mousa Kraish', 'Nicholas Jasenovec', 'Martin Starr', 'Keith Loneker', 'Matthew McKane', 'Lauren Miller', 'Peter Salett', 'Rakefet Abergel', 'Brooke Dillman', 'Michael Naughton', 'Steve Bannos', 'Casey Margolis', 'Laura Marano', 'Matthew Bass', 'Aurora Snow', 'Jenna Haze', 'Ted Haigh', 'Michael Fennessey', 'Brian Huskey', 'Clark Duke', 'Stephen Borrello IV', 'Naathan Phan', ""Pamella D'Pella"", 'Cortney Palm']",Greg Mottola,6.0731613,2007,2000,Media (1-2h),Alto
,15670,en,3.107371,2009-02-16,90508336.0,103.0,Madea Goes to Jail,6.4,52,"['Comedy', 'Crime', 'Drama']",['United States of America'],"['Tyler Perry', 'Derek Luke', 'Keshia Knight Pulliam', 'Whoopi Goldberg', 'Ion Overman', 'Sofía Vergara', 'Viola Davis', 'Vanessa Ferlito', 'David Mann', 'Tamela Mann', 'RonReaco Lee', 'Phil McGraw', 'Bobbi Baker', 'Tony Harris']",Tyler Perry,,2009,2000,Media (1-2h),Alto
18000000.0,290555,en,7.922639,2014-08-28,,90.0,Wolves,5.7,82,"['Horror', 'Action']","['Canada', 'France']","['Jason Momoa', 'Lucas Till', 'John Pyper-Ferguson', 'Stephen McHattie', 'Merritt Patterson', 'Janet-Laine Green', 'Melanie Scrofano', 'Kaitlyn Wong']",David Hayter,,2014,2010,Media (1-2h),Medio
23000000.0,8328,en,28.973074,2008-02-14,150816700.0,98.0,Step Up 2: The Streets,6.5,640,"['Music', 'Drama', 'Romance']",['United States of America'],"['Briana Evigan', 'Robert Hoffman', 'Will Kemp', 'Cassie Ventura', 'Adam G. Sevani', 'Danielle Polanco', 'Telisha Shaw', 'Black Thomas', 'Mari Koda', 'Harry Shum Jr.', 'Hi-Hat', 'Kate Lacey', 'Channing Tatum']",Jon M. Chu,6.557247826086956,2008,2000,Media (1-2h),Alto
15000000.0,10982,en,23.980329,2005-12-16,51053787.0,80.0,Hoodwinked!,5.9,479,"['Animation', 'Comedy', 'Family']",['United States of America'],"['Anne Hathaway', 'Glenn Close', 'Jim Belushi', 'Patrick Warburton', 'Anthony Anderson', 'David Ogden Stiers', 'Xzibit', 'Chazz Palminteri', 'Andy Dick', 'Cory Edwards', 'Benjy Gaither', 'Ken Marino', 'Tom Kenny', 'Preston Stutzman', 'Tony Leech']",Cory Edwards,3.4035858,2005,2000,Media (1-2h),Medio
17500000.0,205,en,28.60542,2004-09-11,38000000.0,121.0,Hotel Rwanda,7.5,793,"['Drama', 'History', 'War']","['Canada', 'United Kingdom', 'United States of America', 'Italy', 'South Africa']","['Don Cheadle', 'Sophie Okonedo', 'Nick Nolte', 'Fana Mokoena', 'Joaquin Phoenix', 'Jean Reno', 'Desmond Dube', 'Ofentse Modiselle', 'Mathabo Pieterson', 'Hakeem Kae-Kazim', 'Tony Kgoroge', 'Lebo Mashile', 'Antonio David Lyons', 'Leleti Khumalo', 'Neil McCarthy', ""Mabutho 'Kid' Sithole"", 'Jeremiah Ndlovu', 'Mosa Kaiser', ""David O'Hara"", 'Lennox Mathabathe', 'Mothusi Magano', 'Simo Mogwaza', 'Cara Seymour', 'Roberto Citran', 'Mduduzi Mabaso', 'Harriet Lenabe', 'Xolani Mali', 'Rosie Motene']",Terry George,2.1714285714285713,2004,2000,Larga (2-3h),Alto
24000000.0,1620,en,42.669304,2007-11-21,99965753.0,89.0,Hitman,5.9,966,"['Action', 'Crime', 'Drama', 'Thriller']","['France', 'United States of America']","['Timothy Olyphant', 'Dougray Scott', 'Olga Kurylenko', 'Robert Knepper', 'Ulrich Thomsen', 'Henry Ian Cusick', 'Michael Offei', 'Christian Erickson', 'Eriq Ebouaney', 'Joe Sheridan', 'James Faulkner']",Xavier Gens,4.165239708333333,2007,2000,Media (1-2h),Medio
17500000.0,175541,en,7.180403,2013-11-27,7018189.0,93.0,Black Nativity,5.8,16,"['Drama', 'Music']",['United States of America'],"['Forest Whitaker', 'Angela Bassett', 'Jennifer Hudson', 'Tyrese Gibson', 'Jacob Latimore', 'Mary J. Blige', 'Nas', 'Vondie Curtis-Hall', 'J. Mallory-McCree']",Kasi Lemmons,0.40103937142857143,2013,2010,Media (1-2h),Medio
